Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP007155,Female,Yes,2,Graduate,No,2873,0,53.0,180.0,0.0,Urban,N
LP007156,Female,No,3+,Graduate,No,4107,0,99.0,180.0,1.0,Semiurban,Y
LP007157,Female,Yes,0,Graduate,No,1920,0,80.0,360.0,1.0,Semiurban,Y
LP007158,,Yes,,Graduate,No,2599,0,104.0,240.0,1.0,Rural,Y
LP007159,Male,Yes,0,Graduate,No,8047,2188,92.0,360.0,,Urban,Y
LP007160,Male,Yes,0,Graduate,No,3758,0,51.0,180.0,1.0,Urban,Y
LP007161,Male,Yes,0,Graduate,No,4360,3223,187.0,360.0,,Urban,Y
LP007162,Male,Yes,0,Graduate,No,4822,3865,,360.0,1.0,Semiurban,Y
LP007163,Male,No,1,Not Graduate,No,973,0,219.0,360.0,1.0,Urban,Y
LP007164,Female,Yes,1,Graduate,No,1614,900,107.0,120.0,,Urban,N
LP007165,Female,Yes,0,Graduate,No,5698,0,127.0,300.0,1.0,Rural,Y
LP007166,Male,Yes,0,Not Graduate,No,2065,1267,219.0,360.0,1.0,Rural,Y
LP007167,Female,Yes,0,Graduate,No,3854,0,151.0,180.0,,Urban,Y
LP007168,Male,No,2,Graduate,No,6633,0,221.0,360.0,1.0,Semiurban,Y
LP007169,Male,Yes,0,Not Graduate,Yes,1983,0,212.0,360.0,,Rural,Y
LP007170,Male,No,2,Graduate,No,3076,0,137.0,360.0,1.0,Urban,Y
LP007171,Male,Yes,0,Graduate,No,3536,1505,141.0,180.0,1.0,Semiurban,Y
LP007172,Male,No,1,Graduate,No,5534,0,129.0,180.0,1.0,Urban,Y
LP007173,Female,Yes,2,Graduate,Yes,4752,4806,141.0,36.0,1.0,Semiurban,N
LP007174,Male,No,1,Graduate,No,2947,2302,99.0,,1.0,Semiurban,Y
LP007175,Male,Yes,1,Graduate,No,13370,0,161.0,360.0,1.0,Semiurban,Y
LP007176,Male,No,3+,Graduate,No,4564,0,148.0,300.0,1.0,Semiurban,Y
LP007177,Male,Yes,0,Graduate,Yes,9187,569,96.0,360.0,1.0,Rural,Y
LP007178,Female,Yes,0,Not Graduate,No,832,642,166.0,360.0,0.0,Urban,N
LP007179,Female,Yes,3+,Not Graduate,No,1167,7491,264.0,360.0,1.0,Semiurban,N
LP007180,Male,Yes,2,Graduate,No,6507,598,134.0,360.0,1.0,Rural,Y
LP007181,,Yes,1,Graduate,No,3802,0,139.0,180.0,1.0,Semiurban,Y
LP007182,Male,No,0,Graduate,No,3459,1464,148.0,360.0,0.0,Semiurban,N
LP007183,Male,No,0,Not Graduate,No,1454,0,47.0,360.0,,Semiurban,Y
LP007184,Male,Yes,3+,Not Graduate,No,5081,0,109.0,180.0,0.0,Rural,N
LP007185,Male,No,2,Graduate,No,6804,7199,479.0,360.0,1.0,Semiurban,Y
LP007186,Male,Yes,0,Graduate,No,4262,0,137.0,480.0,1.0,Semiurban,Y
LP007187,Male,Yes,0,Graduate,No,5217,0,81.0,360.0,1.0,Rural,Y
LP007188,Male,No,2,Graduate,No,3647,0,131.0,360.0,1.0,Rural,Y
LP007189,Male,Yes,1,Graduate,No,2851,0,98.0,480.0,1.0,Rural,Y
LP007190,Male,Yes,3+,Graduate,No,3174,0,147.0,480.0,1.0,Urban,Y
LP007191,Male,Yes,1,Graduate,No,7309,0,148.0,240.0,1.0,Semiurban,Y
LP007192,Male,Yes,0,Graduate,No,3440,0,129.0,36.0,1.0,Urban,N
LP007193,Male,Yes,0,Graduate,No,4616,0,219.0,180.0,1.0,Semiurban,N
LP007194,Male,Yes,,Not Graduate,Yes,2753,0,69.0,,1.0,Semiurban,Y
LP007195,Female,Yes,0,Graduate,No,8190,8675,161.0,240.0,1.0,Urban,Y
LP007196,Female,No,0,Not Graduate,No,1767,0,238.0,360.0,1.0,Semiurban,Y
LP007197,Male,No,0,Graduate,,11999,0,115.0,360.0,1.0,Urban,Y
LP007198,Female,Yes,0,Graduate,No,3063,793,209.0,360.0,,Rural,Y
LP007199,Female,Yes,2,Graduate,No,3065,0,118.0,360.0,1.0,Semiurban,Y
LP007200,Female,Yes,0,Graduate,No,16353,0,73.0,360.0,1.0,Urban,Y
LP007201,Male,Yes,1,Not Graduate,Yes,1820,0,47.0,120.0,1.0,Semiurban,Y
LP007202,Male,Yes,2,Graduate,No,4340,852,98.0,480.0,1.0,Rural,Y
LP007203,Male,Yes,0,Not Graduate,No,5206,554,112.0,240.0,1.0,Semiurban,Y
LP007204,Female,No,1,Graduate,No,1630,0,448.0,360.0,1.0,Rural,Y
LP007205,Male,Yes,2,Graduate,No,5259,0,137.0,360.0,1.0,Rural,Y
LP007206,Male,No,1,Graduate,No,1635,0,98.0,360.0,0.0,Urban,N
LP007207,Male,Yes,1,Graduate,No,4554,0,179.0,360.0,1.0,Urban,Y
LP007208,Male,No,,Graduate,No,16703,0,108.0,360.0,0.0,Urban,N
LP007209,Male,Yes,3+,Graduate,No,964,708,237.0,360.0,1.0,Urban,Y
LP007210,Male,No,2,Graduate,No,4234,0,313.0,360.0,1.0,Semiurban,Y
LP007211,Male,No,1,Not Graduate,No,2006,2568,146.0,360.0,1.0,Urban,Y
LP007212,Female,Yes,1,Graduate,No,2310,0,50.0,360.0,1.0,Semiurban,Y
LP007213,Male,Yes,1,Not Graduate,No,997,4038,127.0,,1.0,Semiurban,Y
LP007214,Male,No,0,Graduate,No,9084,0,122.0,360.0,1.0,Semiurban,Y
LP007215,Female,Yes,1,Graduate,No,5057,0,330.0,360.0,1.0,Rural,N
LP007216,Male,Yes,2,Not Graduate,No,805,949,171.0,360.0,1.0,Semiurban,N
LP007217,Female,Yes,0,Graduate,No,2411,558,108.0,360.0,1.0,Urban,Y
LP007218,Female,No,3+,Graduate,No,3112,0,289.0,240.0,1.0,Semiurban,Y
LP007219,Male,Yes,3+,Not Graduate,Yes,1311,3782,125.0,36.0,1.0,Urban,Y
LP007220,Male,Yes,0,Not Graduate,Yes,3854,0,125.0,360.0,1.0,Semiurban,Y
LP007221,Male,Yes,0,Graduate,No,5249,0,101.0,84.0,1.0,Semiurban,Y
LP007222,Male,Yes,3+,Not Graduate,No,3154,0,254.0,240.0,,Rural,N
LP007223,Male,No,0,Graduate,No,16539,0,99.0,180.0,1.0,Urban,Y
LP007224,Male,Yes,2,Graduate,No,2412,0,191.0,360.0,1.0,Urban,Y
LP007225,Male,Yes,0,Graduate,No,3270,0,167.0,480.0,1.0,Urban,Y
LP007226,Male,Yes,0,Graduate,No,3157,1594,139.0,360.0,1.0,Semiurban,Y
LP007227,Male,Yes,0,Graduate,No,7750,711,221.0,60.0,1.0,Rural,Y
LP007228,Male,No,0,Graduate,No,7218,0,313.0,480.0,1.0,Semiurban,Y
LP007229,Male,Yes,3+,Graduate,No,2132,0,68.0,480.0,1.0,Semiurban,Y
LP007230,Female,No,0,Not Graduate,No,6900,0,122.0,360.0,1.0,Urban,Y
LP007231,Male,No,0,Not Graduate,No,1494,0,117.0,360.0,1.0,Semiurban,Y
LP007232,Male,No,2,Not Graduate,No,4698,0,142.0,180.0,1.0,Urban,Y
LP007233,Male,Yes,3+,Graduate,No,7448,4921,97.0,360.0,1.0,Urban,Y
LP007234,Male,Yes,0,Not Graduate,No,3493,0,,360.0,1.0,Semiurban,Y
LP007235,Male,Yes,2,Graduate,No,3589,0,126.0,360.0,1.0,Urban,Y
LP007236,Female,No,0,Graduate,Yes,4904,907,234.0,360.0,1.0,Urban,Y
LP007237,Male,No,2,Graduate,No,6080,0,120.0,240.0,0.0,Urban,N
LP007238,Male,Yes,2,Graduate,No,6261,2115,168.0,300.0,1.0,Urban,Y
LP007239,Male,No,3+,Graduate,Yes,9520,575,311.0,360.0,1.0,Semiurban,Y
LP007240,Female,Yes,1,Graduate,No,7054,2835,147.0,240.0,1.0,Urban,Y
LP007241,Male,Yes,3+,Not Graduate,No,3369,2077,231.0,360.0,1.0,Semiurban,Y
LP007242,Male,No,0,Graduate,No,11144,0,243.0,360.0,1.0,Semiurban,Y
LP007243,Female,Yes,2,Graduate,No,3010,0,265.0,360.0,1.0,Semiurban,Y
LP007244,Female,No,2,Graduate,No,4571,0,421.0,360.0,1.0,Urban,Y
LP007245,Male,No,0,Graduate,No,3093,0,125.0,480.0,1.0,Semiurban,Y
LP007246,Female,No,3+,Not Graduate,No,13204,0,221.0,360.0,1.0,Semiurban,Y
LP007247,Female,No,2,Graduate,Yes,9865,11362,151.0,240.0,1.0,Semiurban,Y
LP007248,Male,Yes,3+,Graduate,No,8592,182,176.0,84.0,1.0,Semiurban,Y
LP007249,Female,Yes,0,Graduate,No,5943,0,168.0,360.0,1.0,Rural,Y
LP007250,Male,Yes,2,Graduate,No,4286,275,258.0,360.0,0.0,Semiurban,N
LP007251,Male,No,0,Graduate,No,25235,1044,101.0,120.0,1.0,Rural,Y
LP007252,Male,Yes,,Graduate,No,9799,0,166.0,12.0,0.0,Semiurban,N
LP007253,Female,No,0,Graduate,No,3610,0,66.0,360.0,0.0,Rural,N
LP007254,Male,Yes,1,Graduate,No,3726,714,86.0,360.0,1.0,Rural,Y
LP007255,Male,Yes,0,Not Graduate,Yes,4206,691,97.0,240.0,0.0,Urban,N
LP007256,Male,Yes,2,Graduate,Yes,4223,0,185.0,84.0,1.0,Semiurban,Y
LP007257,Male,No,0,Graduate,No,3547,0,169.0,360.0,1.0,Urban,Y
LP007258,Female,Yes,3+,Graduate,No,1656,4961,290.0,360.0,,Rural,N
LP007259,Female,Yes,3+,Graduate,No,937,0,231.0,180.0,1.0,Urban,N
LP007260,Male,Yes,0,Graduate,,16074,0,133.0,360.0,1.0,Semiurban,Y
LP007261,Female,Yes,2,Graduate,No,3199,0,703.0,360.0,0.0,Urban,N
LP007262,Female,No,2,Graduate,Yes,4926,0,149.0,360.0,0.0,Rural,N
LP007263,Male,Yes,1,Graduate,No,4651,0,62.0,360.0,1.0,Rural,Y
LP007264,Male,Yes,0,Graduate,No,6991,0,66.0,360.0,1.0,Semiurban,Y
LP007265,Male,Yes,0,Graduate,No,7363,0,197.0,60.0,1.0,Urban,Y
LP007266,,Yes,0,Graduate,No,8681,0,56.0,360.0,1.0,Semiurban,Y
LP007267,Male,Yes,1,Graduate,No,6461,0,148.0,360.0,1.0,Urban,Y
LP007268,Male,Yes,1,Not Graduate,No,2266,0,111.0,360.0,1.0,Rural,Y
LP007269,Female,Yes,1,Graduate,No,10117,1326,383.0,300.0,1.0,Urban,Y
LP007270,Male,Yes,3+,Graduate,No,3959,0,70.0,36.0,1.0,Semiurban,Y
LP007271,Female,Yes,0,Graduate,No,8695,0,232.0,360.0,,Urban,Y
LP007272,Female,No,3+,Graduate,Yes,2206,0,110.0,360.0,1.0,Rural,Y
LP007273,Male,Yes,2,Not Graduate,Yes,8483,1698,105.0,360.0,1.0,Semiurban,Y
LP007274,Male,No,2,Graduate,Yes,3362,0,310.0,360.0,1.0,Rural,Y
LP007275,Female,Yes,1,Graduate,No,1732,785,101.0,360.0,1.0,Urban,Y
LP007276,Female,No,0,Graduate,No,1911,0,81.0,360.0,1.0,Semiurban,Y
LP007277,Male,Yes,3+,Graduate,No,5073,0,103.0,360.0,1.0,Urban,Y
LP007278,Male,No,2,Not Graduate,No,11918,822,77.0,480.0,1.0,Rural,Y
LP007279,Male,No,2,Not Graduate,Yes,3205,0,57.0,180.0,1.0,Urban,Y
LP007280,Female,No,0,Graduate,No,4133,244,87.0,360.0,0.0,Semiurban,Y
LP007281,Female,No,1,Graduate,No,7328,0,55.0,360.0,1.0,Semiurban,Y
LP007282,Male,Yes,1,Graduate,No,3058,0,83.0,180.0,1.0,Urban,Y
LP007283,Male,No,1,Graduate,Yes,5446,0,82.0,360.0,1.0,Rural,Y
LP007284,Male,No,2,Graduate,No,3545,0,153.0,300.0,1.0,Rural,Y
LP007285,Female,Yes,0,Not Graduate,No,9688,273,65.0,360.0,0.0,Semiurban,N
LP007286,Female,Yes,,Graduate,,4671,0,186.0,360.0,1.0,Semiurban,Y
LP007287,Female,No,0,Graduate,,9765,0,40.0,360.0,1.0,Urban,Y
LP007288,Male,Yes,0,Graduate,No,2799,0,80.0,360.0,1.0,Semiurban,Y
LP007289,Male,No,0,Graduate,No,2121,0,119.0,360.0,1.0,Rural,Y
LP007290,Male,Yes,0,Not Graduate,No,4152,354,,360.0,1.0,Urban,N
LP007291,Male,No,0,Graduate,No,5241,0,138.0,360.0,1.0,Rural,Y
LP007292,Male,Yes,2,Not Graduate,Yes,7112,0,64.0,360.0,1.0,Semiurban,Y
LP007293,Female,No,2,Graduate,No,2498,2134,381.0,480.0,1.0,Urban,Y
LP007294,Male,Yes,0,Graduate,No,4187,0,327.0,480.0,1.0,Urban,Y
LP007295,Male,No,0,Graduate,No,1924,0,32.0,360.0,0.0,Semiurban,N
LP007296,Female,Yes,2,Graduate,,3224,1646,187.0,360.0,1.0,Rural,Y
LP007297,Male,Yes,0,Graduate,No,1738,321,,300.0,1.0,Semiurban,Y
LP007298,Male,,0,Graduate,No,3696,2795,125.0,480.0,1.0,Semiurban,Y
LP007299,Female,Yes,1,Graduate,No,10405,7031,126.0,180.0,1.0,Rural,Y
LP007300,Male,No,3+,Graduate,No,2545,0,86.0,60.0,1.0,Urban,Y
LP007301,Male,Yes,0,Graduate,No,2525,826,125.0,360.0,1.0,Semiurban,Y
LP007302,Male,Yes,3+,Graduate,No,3989,0,310.0,360.0,0.0,Rural,N
LP007303,Female,No,0,Graduate,No,3945,0,365.0,360.0,,Semiurban,Y
LP007304,Male,Yes,0,Graduate,No,7335,3506,125.0,360.0,1.0,Urban,Y
LP007305,Male,Yes,0,Not Graduate,No,1159,712,54.0,360.0,1.0,Rural,Y
LP007306,Male,No,2,Graduate,No,873,572,116.0,360.0,1.0,Urban,Y
LP007307,Male,Yes,1,Graduate,Yes,6255,0,112.0,360.0,1.0,Semiurban,Y
LP007308,Female,No,1,Graduate,No,13345,0,295.0,360.0,1.0,Rural,N
LP007309,Male,Yes,3+,Graduate,Yes,5292,692,68.0,360.0,,Urban,Y
LP007310,Male,Yes,1,Not Graduate,No,3489,1061,47.0,360.0,0.0,Rural,N
LP007311,Male,Yes,0,Graduate,No,4222,274,90.0,120.0,1.0,Rural,Y
LP007312,Male,No,2,Not Graduate,Yes,5911,0,191.0,180.0,1.0,Urban,Y
LP007313,Male,Yes,0,Graduate,No,3672,7043,79.0,180.0,0.0,Urban,N
LP007314,Male,No,1,Graduate,Yes,5722,0,116.0,360.0,1.0,Rural,Y
LP007315,Male,Yes,,Graduate,No,12897,2287,200.0,180.0,0.0,Semiurban,N
LP007316,Male,Yes,,Graduate,No,9354,0,56.0,300.0,1.0,Urban,Y
LP007317,Female,No,0,Not Graduate,No,1720,0,125.0,180.0,1.0,Urban,N
LP007318,Female,Yes,1,Graduate,No,2885,914,151.0,360.0,1.0,Urban,N
LP007319,Male,Yes,0,Graduate,No,3018,1242,189.0,360.0,1.0,Semiurban,Y
LP007320,Male,Yes,,Graduate,No,2142,0,105.0,360.0,,Rural,Y
LP007321,Male,No,1,Graduate,No,3105,0,309.0,36.0,1.0,Semiurban,N
LP007322,Male,Yes,0,Not Graduate,,2492,0,101.0,360.0,1.0,Urban,Y
LP007323,Male,Yes,0,Graduate,Yes,3631,0,,36.0,1.0,Rural,Y
LP007324,Female,Yes,1,Not Graduate,No,3760,0,246.0,360.0,1.0,Semiurban,N
LP007325,Female,No,1,Graduate,No,1498,0,32.0,12.0,0.0,Urban,Y
LP007326,,Yes,0,Not Graduate,No,1252,0,309.0,360.0,1.0,Rural,Y
LP007327,Female,Yes,3+,Graduate,No,6825,0,72.0,240.0,1.0,Semiurban,Y
LP007328,Male,Yes,0,Not Graduate,No,9279,1772,104.0,360.0,1.0,Semiurban,Y
LP007329,Male,Yes,0,Graduate,No,5241,1758,242.0,84.0,,Rural,Y
LP007330,Male,Yes,,Graduate,No,2585,0,104.0,36.0,1.0,Urban,Y
LP007331,Male,No,0,Graduate,No,2157,0,126.0,480.0,1.0,Semiurban,Y
LP007332,Female,No,3+,Not Graduate,No,2113,0,220.0,360.0,1.0,Rural,Y
LP007333,Male,Yes,2,Not Graduate,No,6144,0,145.0,240.0,1.0,Urban,Y
LP007334,Male,Yes,1,Graduate,No,6212,5280,76.0,480.0,1.0,Rural,Y
LP007335,Male,Yes,0,Graduate,No,1990,1182,255.0,120.0,1.0,Urban,Y
LP007336,Female,Yes,0,Graduate,Yes,7597,765,160.0,180.0,1.0,Rural,Y
LP007337,Male,Yes,2,Graduate,No,11300,2602,56.0,360.0,1.0,Semiurban,Y
LP007338,Male,Yes,0,Graduate,No,9581,653,124.0,360.0,1.0,Semiurban,Y
LP007339,Male,No,2,Graduate,No,10560,0,159.0,360.0,,Semiurban,N
LP007340,Female,Yes,2,Graduate,,7481,0,106.0,360.0,1.0,Urban,Y
LP007341,Male,Yes,2,Graduate,No,1932,0,54.0,120.0,1.0,Urban,N
LP007342,Male,No,0,Graduate,No,2631,0,62.0,480.0,0.0,Semiurban,N
LP007343,Female,Yes,2,Graduate,No,13776,7484,,180.0,1.0,Rural,Y
LP007344,Male,Yes,2,Graduate,No,3565,1633,161.0,84.0,1.0,Urban,Y
LP007345,Male,Yes,0,Graduate,No,1296,480,251.0,180.0,0.0,Rural,N
LP007346,Male,No,3+,Graduate,Yes,8902,0,61.0,180.0,1.0,Urban,Y
LP007347,Male,Yes,,Graduate,No,8869,248,96.0,120.0,1.0,Semiurban,Y
LP007348,Male,Yes,3+,Graduate,No,4220,0,41.0,300.0,1.0,Semiurban,Y
LP007349,Male,Yes,0,Not Graduate,No,3855,1909,130.0,60.0,1.0,Rural,Y
LP007350,Male,Yes,0,Graduate,No,2595,0,304.0,180.0,0.0,Semiurban,N
LP007351,Male,Yes,2,Not Graduate,No,1994,0,232.0,180.0,,Urban,Y
LP007352,Male,Yes,0,Graduate,Yes,1852,6690,114.0,36.0,1.0,Urban,Y
LP007353,Female,No,0,Graduate,Yes,2987,0,110.0,120.0,1.0,Semiurban,Y
LP007354,Male,No,0,Graduate,No,11314,0,108.0,360.0,1.0,Semiurban,Y
LP007355,Male,Yes,2,Not Graduate,No,312,0,112.0,360.0,1.0,Urban,N
LP007356,Male,Yes,0,Graduate,No,3457,0,134.0,240.0,1.0,Urban,Y
LP007357,Female,Yes,1,Graduate,No,3143,5748,108.0,,1.0,Urban,Y
LP007358,Male,Yes,1,Graduate,No,6544,0,131.0,360.0,1.0,Urban,Y
LP007359,Male,No,1,Graduate,No,1111,0,71.0,360.0,1.0,Semiurban,Y
LP007360,Male,Yes,0,Graduate,No,2707,956,169.0,360.0,1.0,Rural,Y
LP007361,Male,No,0,Graduate,No,3033,0,,360.0,1.0,Urban,Y
LP007362,Female,Yes,3+,Graduate,No,5787,392,518.0,360.0,,Urban,N
LP007363,Female,No,2,Graduate,No,4419,0,173.0,360.0,0.0,Semiurban,N
LP007364,Female,No,3+,Graduate,No,1515,0,121.0,360.0,1.0,Semiurban,Y
LP007365,Male,No,2,Not Graduate,No,2164,0,320.0,300.0,,Semiurban,N
LP007366,Male,No,2,Not Graduate,No,1627,0,286.0,360.0,1.0,Urban,Y
LP007367,,No,3+,Graduate,No,6010,0,89.0,360.0,1.0,Urban,Y
LP007368,Female,Yes,1,Graduate,Yes,5115,6579,345.0,360.0,1.0,Rural,Y
LP007369,Female,Yes,3+,Graduate,No,13857,3462,,360.0,0.0,Semiurban,Y
LP007370,Female,Yes,0,Graduate,No,2888,0,61.0,360.0,1.0,Rural,Y
LP007371,Male,No,0,Graduate,No,3074,0,89.0,360.0,1.0,Semiurban,Y
LP007372,Female,Yes,1,Graduate,No,3146,1084,94.0,360.0,,Rural,Y
LP007373,Male,No,1,Graduate,No,3922,0,302.0,360.0,1.0,Rural,N
LP007374,Female,Yes,1,Graduate,No,7686,2092,147.0,360.0,1.0,Urban,Y
LP007375,Male,No,1,Graduate,Yes,4503,0,141.0,360.0,1.0,Urban,Y
LP007376,Male,Yes,1,Not Graduate,No,2085,1330,129.0,,1.0,Urban,N
LP007377,Male,No,3+,Not Graduate,Yes,4592,0,397.0,120.0,1.0,Rural,Y
LP007378,Female,Yes,0,Graduate,No,2403,0,119.0,360.0,1.0,Urban,Y
LP007379,Male,Yes,0,Graduate,No,6700,1233,106.0,360.0,1.0,Semiurban,Y
LP007380,Male,No,2,Graduate,No,3478,0,257.0,240.0,1.0,Semiurban,Y
LP007381,Male,Yes,1,Graduate,No,2472,1789,146.0,360.0,1.0,Semiurban,Y
LP007382,Male,Yes,2,Not Graduate,No,816,583,291.0,180.0,1.0,Semiurban,Y
LP007383,Female,No,0,Graduate,No,2172,0,106.0,360.0,1.0,Semiurban,Y
LP007384,Male,No,0,Graduate,No,3888,2453,147.0,360.0,1.0,Urban,Y
LP007385,Male,Yes,3+,Graduate,No,4187,1341,359.0,180.0,1.0,Urban,Y
LP007386,Female,Yes,0,Graduate,No,3697,1367,101.0,360.0,0.0,Urban,Y
LP007387,Male,Yes,2,Graduate,No,1699,1250,228.0,180.0,1.0,Rural,Y
LP007388,Male,Yes,0,Graduate,No,3875,0,57.0,60.0,1.0,Rural,Y
LP007389,,Yes,1,Graduate,,1620,0,200.0,60.0,1.0,Rural,Y
LP007390,Male,Yes,2,Graduate,No,1948,0,93.0,360.0,,Urban,Y
LP007391,Male,Yes,1,Graduate,No,9003,12460,217.0,360.0,1.0,Urban,Y
LP007392,Male,Yes,0,Graduate,Yes,5498,0,72.0,360.0,1.0,Semiurban,Y
LP007393,Male,No,2,Graduate,Yes,7897,0,234.0,360.0,1.0,Urban,Y
LP007394,Female,Yes,0,Graduate,No,11049,0,128.0,360.0,1.0,Rural,Y
LP007395,Female,Yes,0,Graduate,No,4195,2164,167.0,360.0,0.0,Rural,N
LP007396,Female,No,1,Graduate,No,8132,0,142.0,180.0,1.0,Rural,Y
LP007397,Male,No,1,Graduate,No,5601,0,125.0,180.0,1.0,Rural,Y
LP007398,Male,Yes,1,Graduate,No,2728,1516,92.0,360.0,1.0,Semiurban,Y
LP007399,Female,No,,Graduate,No,3964,0,78.0,300.0,1.0,Urban,Y
LP007400,Female,Yes,0,Graduate,Yes,3606,295,195.0,360.0,1.0,Rural,Y
LP007401,Male,Yes,0,Not Graduate,No,3928,2061,71.0,360.0,1.0,Semiurban,Y
LP007402,Male,Yes,3+,Graduate,No,8323,2239,121.0,360.0,1.0,Rural,Y
LP007403,Male,Yes,0,Graduate,No,1789,0,76.0,360.0,,Urban,Y
LP007404,Male,No,3+,Graduate,No,2457,0,109.0,360.0,1.0,Semiurban,Y
LP007405,Male,Yes,0,Not Graduate,No,2092,737,47.0,360.0,1.0,Semiurban,Y
LP007406,Male,No,0,Graduate,Yes,3458,0,254.0,360.0,1.0,Urban,Y
LP007407,Female,Yes,2,Graduate,No,3736,0,197.0,480.0,1.0,Semiurban,Y
LP007408,Male,Yes,0,Graduate,Yes,7437,0,129.0,360.0,1.0,Urban,Y
LP007409,Male,Yes,1,Not Graduate,No,6089,1092,146.0,360.0,0.0,Semiurban,N
LP007410,Male,Yes,3+,Graduate,No,3132,0,253.0,180.0,1.0,Semiurban,Y
LP007411,Female,No,2,Graduate,Yes,4102,1640,98.0,120.0,1.0,Urban,Y
LP007412,Female,No,1,Graduate,No,5541,0,,,1.0,Rural,Y
LP007413,Male,No,2,Graduate,Yes,5679,0,90.0,360.0,1.0,Urban,Y
LP007414,Male,No,0,Graduate,No,1579,0,130.0,360.0,1.0,Semiurban,Y
LP007415,Male,Yes,2,Graduate,No,2482,1130,61.0,180.0,0.0,Urban,Y
LP007416,Female,Yes,0,Graduate,Yes,4673,0,283.0,360.0,1.0,Semiurban,Y
LP007417,Male,Yes,0,Not Graduate,No,4367,3144,113.0,360.0,1.0,Semiurban,Y
LP007418,Female,No,1,Graduate,No,8935,0,160.0,300.0,0.0,Rural,N
LP007419,Male,Yes,0,Graduate,No,2178,0,,480.0,1.0,Semiurban,Y
LP007420,Male,Yes,2,Graduate,No,2630,4356,118.0,360.0,1.0,Semiurban,N
LP007421,Male,No,0,Graduate,No,7601,0,76.0,360.0,0.0,Semiurban,N
LP007422,Male,Yes,0,Not Graduate,No,1948,563,83.0,360.0,1.0,Semiurban,Y
LP007423,Male,Yes,2,Graduate,No,5470,1208,54.0,360.0,1.0,Semiurban,Y
LP007424,Male,Yes,1,Graduate,No,3829,0,114.0,360.0,0.0,Semiurban,N
LP007425,Female,Yes,3+,Graduate,No,4424,0,89.0,360.0,1.0,Semiurban,N
LP007426,Male,Yes,0,Graduate,,3310,0,445.0,180.0,1.0,Semiurban,Y
LP007427,Female,No,0,Not Graduate,No,5430,0,71.0,360.0,1.0,Rural,Y
LP007428,Male,No,0,Graduate,No,1580,1978,89.0,60.0,,Urban,Y
LP007429,Male,Yes,1,Not Graduate,No,2030,1394,,360.0,1.0,Urban,Y
LP007430,Female,No,0,Graduate,Yes,11375,0,75.0,60.0,1.0,Semiurban,Y
LP007431,Female,No,2,Graduate,No,3770,0,120.0,360.0,1.0,Semiurban,Y
LP007432,Male,No,0,Graduate,No,4015,0,193.0,300.0,1.0,Urban,Y
LP007433,Female,No,3+,Not Graduate,Yes,6584,0,,360.0,1.0,Urban,Y
LP007434,Male,No,1,Graduate,No,5822,0,132.0,120.0,0.0,Rural,N
LP007435,Male,Yes,2,Graduate,No,7460,0,122.0,360.0,1.0,Urban,Y
LP007436,Male,Yes,0,Graduate,No,9370,0,,180.0,1.0,Semiurban,Y
LP007437,Male,Yes,,Graduate,Yes,2272,0,252.0,360.0,1.0,Urban,Y
LP007438,,Yes,,Graduate,No,3194,3142,133.0,360.0,0.0,Urban,N
LP007439,Male,No,1,Graduate,No,2515,0,171.0,360.0,1.0,Urban,Y
LP007440,Female,Yes,1,Not Graduate,Yes,4338,0,96.0,360.0,,Urban,Y
LP007441,Female,Yes,0,Graduate,No,8431,11681,241.0,180.0,0.0,Semiurban,N
LP007442,Female,No,0,Not Graduate,No,511,0,196.0,360.0,,Urban,Y
LP007443,Female,No,3+,Graduate,No,1531,0,107.0,300.0,1.0,Semiurban,Y
LP007444,Male,Yes,0,Graduate,No,1113,0,,360.0,,Urban,N
LP007445,Male,No,0,Graduate,,2439,0,347.0,360.0,1.0,Rural,Y
LP007446,Male,Yes,0,Graduate,Yes,5875,0,97.0,,1.0,Urban,Y
LP007447,Male,Yes,0,Graduate,No,12096,4116,114.0,60.0,1.0,Urban,Y
LP007448,,Yes,1,Graduate,,1801,0,64.0,360.0,1.0,Rural,Y
LP007449,Male,No,1,Graduate,No,19944,0,226.0,360.0,1.0,Rural,N
LP007450,Male,Yes,1,Graduate,,5909,0,96.0,120.0,,Semiurban,Y
LP007451,Male,Yes,2,Graduate,,6051,1505,130.0,360.0,1.0,Urban,Y
LP007452,Male,No,0,Graduate,No,6679,0,124.0,360.0,1.0,Rural,Y
LP007453,Male,No,0,Graduate,No,1673,0,474.0,120.0,0.0,Semiurban,N
LP007454,Male,Yes,,Not Graduate,No,1731,0,345.0,300.0,1.0,Semiurban,Y
LP007455,Female,Yes,0,Graduate,No,2154,667,154.0,360.0,1.0,Semiurban,N
LP007456,Male,No,0,Not Graduate,No,3859,0,90.0,360.0,1.0,Urban,Y
LP007457,Female,No,1,Not Graduate,No,1406,0,139.0,60.0,1.0,Urban,Y
LP007458,Female,Yes,2,Not Graduate,Yes,2972,0,125.0,360.0,1.0,Urban,Y
LP007459,Male,Yes,0,Graduate,Yes,3650,1734,312.0,360.0,0.0,Urban,N
LP007460,Male,Yes,3+,Graduate,No,10549,0,537.0,480.0,1.0,Rural,Y
LP007461,Male,No,0,Graduate,No,2804,0,156.0,480.0,1.0,Rural,Y
